Make,Model,Modulation,Weight(oz),L(in),W(in),H(in),Torque(which_V),Torque(oz-in),Speed(which_V),Speed(s/60deg),Motor Type,Rotation,Gear Material,Typical Price
Batan,D136F,Digital,2.12,1.55,0.76,1.52,6.0,138.9,6.0,0.14,(add),Single Bearing,Metal,(add)
Batan,D213F,Digital,0.42,0.89,0.45,0.87,4.8,22.2,4.8,0.12,(add),Single Bearing,Metal,(add)
Batan,D226F,Digital,2.12,1.55,0.76,1.52,6.0,180.5,6.0,0.15,(add),Single Bearing,Metal,(add)
Batan,D227F,Digital,2.12,1.55,0.76,1.52,6.0,111.1,6.0,0.09,(add),Single Bearing,Metal,(add)
Batan,S0819,Analog,0.13,0.76,0.32,0.76,4.8,5.6,4.8,0.10,(add),(add),Plastic,(add)
Batan,S1123,Analog,0.30,0.89,0.45,0.87,4.8,19.4,4.8,0.12,(add),Bushing,Plastic,(add)
Batan,S1212,Analog,1.41,1.55,0.76,1.52,6.0,41.7,6.0,0.18,(add),Bushing,Plastic,(add)
Batan,S1213,Analog,1.41,1.55,0.76,1.52,6.0,62.5,6.0,0.23,(add),Bushing,Plastic,(add)
BCM,Mid Output,(add),1.09,2.00,0.79,1.30,6.0,31.9,6.0,0.28,(add),(add),(add),11.95
Blue Arrow,BA-TS-2.5,(add),0.10,0.77,0.31,0.64,4.8,2.1,4.8,0.12,(add),Bushing,Plastic,18.50
Blue Arrow,BA-TS-2.5,(add),0.10,0.77,0.31,0.64,6.0,2.4,6.0,0.12,(add),Bushing,Plastic,18.50
Blue Arrow,BA-TS-3.6,(add),0.14,0.77,0.31,0.69,4.8,6.9,4.8,0.12,(add),Bushing,Plastic,13.95
Blue Arrow,BA-TS-4.3,(add),0.15,0.77,0.31,0.77,4.8,10.0,4.8,0.12,(add),Bushing,Plastic,14.50
Blue Arrow,BA-TS-4.3,(add),0.15,0.77,0.31,0.77,6.0,11.4,6.0,0.12,(add),Bushing,Plastic,14.50
Blue Arrow,BA-TS-6.4,(add),0.23,0.83,0.44,0.87,4.8,12.9,4.8,0.12,(add),Bushing,Plastic,14.95
Blue Arrow,BA-TS-6.4,(add),0.23,0.83,0.44,0.87,6.0,14.3,6.0,0.12,(add),Bushing,Plastic,14.95
Blue Arrow,BA-TS-8.4,(add),0.30,0.88,0.44,0.87,4.8,17.2,4.8,0.12,(add),Bushing,Plastic,10.95
Blue Arrow,BA-TS-8.4,(add),0.30,0.88,0.44,0.87,6.0,18.6,6.0,0.12,(add),Bushing,Plastic,10.95
Blue Arrow,BA-TS-9.0,(add),0.32,0.88,0.44,0.87,4.8,17.2,4.8,0.12,(add),Bushing,Plastic,13.95
Blue Arrow,BA-TS-9.0,(add),0.32,0.88,0.44,0.87,6.0,18.6,6.0,0.12,(add),Bushing,Plastic,13.95
Blue Arrow,D03010,Digital,0.11,0.77,0.33,0.86,3.3,3.5,3.3,0.11,Coreless,Bushing,Plastic,(add)
Blue Arrow,D03010,Digital,0.11,0.77,0.33,0.86,4.2,4.2,4.2,0.08,Coreless,Bushing,Plastic,(add)
Blue Arrow,D03011,Digital,0.11,0.77,0.33,0.86,3.3,3.5,3.3,0.11,Coreless,Bushing,Plastic,(add)
Blue Arrow,D03011,Digital,0.11,0.77,0.33,0.86,4.2,4.2,4.2,0.08,Coreless,Bushing,Plastic,(add)
Blue Arrow,D03012,Digital,0.11,0.77,0.33,0.86,3.3,3.5,3.3,0.11,Coreless,Bushing,Plastic,(add)
Blue Arrow,D03012,Digital,0.11,0.77,0.33,0.86,4.2,4.2,4.2,0.08,Coreless,Bushing,Plastic,(add)
Blue Arrow,D03013,Digital,0.11,0.77,0.33,0.86,4.8,4.2,4.8,0.09,Coreless,Bushing,Plastic,(add)
Blue Arrow,D03013,Digital,0.11,0.77,0.33,0.86,6.0,4.9,6.0,0.07,Coreless,Bushing,Plastic,(add)
Blue Arrow,D03014,Digital,0.11,0.77,0.33,0.86,4.8,4.2,4.8,0.10,(add),(add),Plastic,(add)
Blue Arrow,D03014,Digital,0.11,0.77,0.33,0.86,6.0,5.1,6.0,0.09,(add),(add),Plastic,(add)
Blue Arrow,D05010MG,Digital,0.20,0.77,0.34,1.06,4.8,5.8,4.8,0.10,Coreless,Single Bearing,Metal,6.99
Blue Arrow,D05010MG,Digital,0.20,0.77,0.34,1.06,6.0,7.1,6.0,0.09,Coreless,Single Bearing,Metal,6.99
Blue Arrow,D05011MG,Digital,0.20,0.77,0.34,1.06,4.8,6.9,4.8,0.10,(add),(add),Metal,(add)
Blue Arrow,D05011MG,Digital,0.20,0.77,0.34,1.06,6.0,8.3,6.0,0.09,(add),(add),Metal,(add)
Blue Arrow,D06010,Digital,0.28,0.87,0.43,1.16,4.8,11.1,4.8,0.16,(add),(add),Plastic,(add)
Blue Arrow,D06010,Digital,0.28,0.87,0.43,1.16,6.0,12.5,6.0,0.15,(add),(add),Plastic,(add)
Blue Arrow,D10010,Digital,0.31,0.91,0.45,1.15,4.8,13.9,4.8,0.16,(add),(add),Plastic,(add)
Blue Arrow,D10010,Digital,0.31,0.91,0.45,1.15,6.0,16.0,6.0,0.15,(add),(add),Plastic,(add)
Blue Arrow,D10011,Digital,0.31,0.91,0.45,1.15,4.8,23.6,4.8,0.17,(add),(add),Plastic,(add)
Blue Arrow,D10011,Digital,0.31,0.91,0.45,1.15,6.0,27.8,6.0,0.15,(add),(add),Plastic,(add)
Blue Arrow,D10012,Digital,0.31,0.91,0.45,1.15,4.8,23.6,4.8,0.17,(add),(add),Metal,12.99
Blue Arrow,D10012,Digital,0.31,0.91,0.45,1.15,6.0,27.8,6.0,0.15,(add),(add),Metal,12.99
Blue Arrow,D10013MG,Digital,0.33,0.91,0.45,1.15,4.8,23.6,4.8,0.17,(add),(add),Metal,(add)
Blue Arrow,D10013MG,Digital,0.33,0.91,0.45,1.15,6.0,27.8,6.0,0.15,(add),(add),Metal,(add)
Blue Arrow,D10014,Digital,0.31,0.91,0.45,1.15,4.8,18.8,4.8,0.18,(add),(add),Plastic,(add)
Blue Arrow,D10014,Digital,0.31,0.91,0.45,1.15,6.0,21.5,6.0,0.16,(add),(add),Plastic,(add)
Blue Arrow,D10015MG,Digital,0.33,0.91,0.45,1.15,4.8,18.8,4.8,0.18,Coreless,(add),Metal,(add)
Blue Arrow,D10015MG,Digital,0.33,0.91,0.45,1.15,6.0,21.5,6.0,0.16,Coreless,(add),Metal,(add)
Blue Arrow,D26010,Digital,0.92,1.40,0.59,1.32,4.8,37.5,4.8,0.07,Coreless,(add),Plastic,17.99
Blue Arrow,D26010,Digital,0.92,1.40,0.59,1.32,6.0,41.7,6.0,0.06,Coreless,(add),Plastic,17.99
Blue Arrow,D26011,Digital,0.92,1.40,0.59,1.32,4.8,58.3,4.8,0.12,Coreless,(add),Plastic,(add)
Blue Arrow,D26011,Digital,0.92,1.40,0.59,1.32,6.0,69.4,6.0,0.11,Coreless,(add),Plastic,(add)
Blue Arrow,D26012MG,Digital,1.21,1.40,0.59,1.32,4.8,58.3,4.8,0.12,Coreless,(add),Metal,(add)
Blue Arrow,D26012MG,Digital,1.21,1.40,0.59,1.32,6.0,69.4,6.0,0.11,Coreless,(add),Metal,(add)
Blue Arrow,D50013,Digital,1.84,1.42,0.71,1.50,4.8,97.2,4.8,0.17,Coreless,(add),Plastic,(add)
Blue Arrow,D50013,Digital,1.84,1.42,0.71,1.50,6.0,125.0,6.0,0.16,Coreless,(add),Plastic,(add)
Blue Arrow,R08010,Digital,0.35,0.91,0.45,1.18,4.8,18.8,4.8,0.17,(add),(add),Plastic,(add)
Blue Arrow,R08010,Digital,0.35,0.91,0.45,1.18,6.0,25.0,6.0,0.13,(add),(add),Plastic,(add)
Blue Arrow,R08012MG,Digital,0.36,0.91,0.45,1.18,4.8,18.8,4.8,0.17,(add),(add),Metal,(add)
Blue Arrow,R08012MG,Digital,0.36,0.91,0.45,1.18,6.0,30.6,6.0,0.13,(add),(add),Metal,(add)
Blue Arrow,S0251,(add),0.11,0.77,0.32,0.86,4.8,2.8,4.8,0.09,(add),Bushing,Plastic,(add)
Blue Arrow,S0251,(add),0.11,0.77,0.32,0.86,6.0,4.9,6.0,0.07,(add),Bushing,Plastic,(add)
Blue Arrow,S02510,Analog,0.11,0.77,0.33,0.86,4.8,2.8,4.8,0.13,(add),(add),Plastic,(add)
Blue Arrow,S02511,Analog,0.11,0.77,0.33,0.86,4.8,2.8,4.8,0.13,(add),(add),Plastic,(add)
Blue Arrow,S02512,Analog,0.11,0.77,0.33,0.86,4.8,2.8,4.8,0.13,(add),(add),Plastic,(add)
Blue Arrow,S02513,Analog,0.11,0.77,0.33,0.86,4.8,2.9,4.8,0.09,(add),(add),Plastic,(add)
Blue Arrow,S02514,Analog,0.11,0.77,0.33,0.86,4.8,2.9,4.8,0.09,(add),(add),Plastic,(add)
Blue Arrow,S02515,Analog,0.11,0.77,0.33,0.86,3.3,4.2,3.3,0.13,Coreless,(add),Plastic,(add)
Blue Arrow,S02515,Analog,0.11,0.77,0.33,0.86,4.2,5.6,4.2,0.09,Coreless,(add),Plastic,(add)
Blue Arrow,S0361,(add),0.13,0.78,0.33,0.97,4.8,4.2,4.8,0.12,(add),Bushing,Plastic,(add)
Blue Arrow,S0361,(add),0.13,0.78,0.33,0.97,6.0,6.3,6.0,0.10,(add),Bushing,Plastic,(add)
Blue Arrow,S03610,Analog,0.14,0.77,0.34,0.98,3.3,3.8,3.3,0.13,(add),(add),Plastic,(add)
Blue Arrow,S03610,Analog,0.14,0.77,0.34,0.98,4.2,4.9,4.2,0.11,(add),(add),Plastic,(add)
Blue Arrow,S03611,Analog,0.14,0.77,0.34,0.98,3.3,3.8,3.3,0.13,(add),(add),Plastic,(add)
Blue Arrow,S03611,Analog,0.14,0.77,0.34,0.98,4.2,4.9,4.2,0.11,(add),(add),Plastic,(add)
Blue Arrow,S03612,Analog,0.14,0.77,0.34,0.98,4.8,3.8,4.8,0.10,(add),(add),Plastic,(add)
Blue Arrow,S03612,Analog,0.14,0.77,0.34,0.98,6.0,4.9,6.0,0.09,(add),(add),Plastic,(add)
Blue Arrow,S03613,Analog,0.17,0.77,0.34,0.98,4.8,3.8,4.8,0.10,(add),Single Bearing,Plastic,(add)
Blue Arrow,S03613,Analog,0.17,0.77,0.34,0.98,6.0,4.9,6.0,0.09,(add),Single Bearing,Plastic,(add)
Blue Arrow,S03614,Analog,0.14,0.77,0.34,0.98,3.3,2.5,3.3,0.10,(add),(add),Plastic,(add)
Blue Arrow,S03614,Analog,0.14,0.77,0.34,0.98,4.2,3.6,4.2,0.09,(add),(add),Plastic,(add)
Blue Arrow,S03615,Analog,0.14,0.77,0.34,0.98,3.3,2.5,3.3,0.10,(add),(add),Plastic,(add)
Blue Arrow,S03615,Analog,0.14,0.77,0.34,0.98,4.2,3.6,4.2,0.09,(add),(add),Plastic,(add)
Blue Arrow,S04310,Analog,0.17,0.77,0.34,1.06,4.8,5.6,4.8,0.13,(add),(add),Plastic,(add)
Blue Arrow,S04310,Analog,0.17,0.77,0.34,1.06,6.0,6.3,6.0,0.12,(add),(add),Plastic,(add)
Blue Arrow,S04311,Analog,0.17,0.77,0.34,1.06,4.8,6.3,4.8,0.11,(add),(add),Plastic,(add)
Blue Arrow,S04311,Analog,0.17,0.77,0.34,1.06,6.0,7.2,6.0,0.09,(add),(add),Plastic,(add)
Blue Arrow,S04312,Analog,0.17,0.77,0.34,1.06,4.8,6.9,4.8,0.11,(add),(add),Plastic,(add)
Blue Arrow,S04312,Analog,0.17,0.77,0.34,1.06,6.0,8.3,6.0,0.09,(add),(add),Plastic,(add)
Blue Arrow,S04313,Analog,0.20,0.77,0.34,1.06,4.8,6.9,4.8,0.11,(add),Single Bearing,Plastic,(add)
Blue Arrow,S04313,Analog,0.20,0.77,0.34,1.06,6.0,8.3,6.0,0.09,(add),Single Bearing,Plastic,(add)
Blue Arrow,S04314MG,Analog,0.21,0.77,0.34,1.06,4.8,6.9,4.8,0.11,(add),Single Bearing,Metal,10.99
Blue Arrow,S04314MG,Analog,0.21,0.77,0.34,1.06,6.0,8.3,6.0,0.09,(add),Single Bearing,Metal,10.99
Blue Arrow,S07010,Analog,0.31,0.87,0.43,1.16,4.8,11.1,4.8,0.16,(add),(add),Plastic,(add)
Blue Arrow,S07010,Analog,0.31,0.87,0.43,1.16,6.0,12.5,6.0,0.15,(add),(add),Plastic,(add)
Blue Arrow,S07011,Analog,0.35,0.87,0.43,1.16,4.8,13.9,4.8,0.19,(add),(add),Plastic,(add)
Blue Arrow,S07011,Analog,0.35,0.87,0.43,1.16,6.0,16.0,6.0,0.18,(add),(add),Plastic,(add)
Blue Arrow,S0901,Analog,0.37,0.98,0.46,0.87,4.8,25.0,4.8,0.12,(add),Bushing,Plastic,(add)
Blue Arrow,S09010,Analog,0.39,0.91,0.45,1.15,4.8,24.3,4.8,0.17,(add),(add),Plastic,(add)
Blue Arrow,S09010,Analog,0.39,0.91,0.45,1.15,6.0,28.5,6.0,0.15,(add),(add),Plastic,(add)
Blue Arrow,S09011,Analog,0.39,0.91,0.45,1.15,4.8,24.3,4.8,0.17,(add),(add),Plastic,(add)
Blue Arrow,S09011,Analog,0.39,0.91,0.45,1.15,6.0,28.5,6.0,0.15,(add),(add),Plastic,(add)
Blue Arrow,S09012MG,Analog,0.43,0.91,0.45,1.15,4.8,24.3,4.8,0.17,(add),Single Bearing,Metal,(add)
Blue Arrow,S09012MG,Analog,0.43,0.91,0.45,1.15,6.0,28.5,6.0,0.15,(add),Single Bearing,Metal,(add)
Blue Arrow,S09013MG,Analog,0.43,0.91,0.45,1.15,4.8,18.8,4.8,0.18,(add),Single Bearing,Metal,(add)
Blue Arrow,S09013MG,Analog,0.43,0.91,0.45,1.15,6.0,21.5,6.0,0.16,(add),Single Bearing,Metal,(add)
Blue Arrow,S24011,Analog,0.88,1.40,0.59,1.32,4.8,30.6,4.8,0.08,(add),(add),Plastic,10.99
Blue Arrow,S24011,Analog,0.88,1.40,0.59,1.32,6.0,34.7,6.0,0.07,(add),(add),Plastic,10.99
Blue Arrow,S48010,Analog,1.70,1.58,0.79,1.67,4.8,62.5,4.8,0.13,(add),(add),Plastic,(add)
Blue Arrow,S48010,Analog,1.70,1.58,0.79,1.67,6.0,76.4,6.0,0.12,(add),(add),Plastic,(add)
Blue Bird,BMS-136BB,Analog,0.99,1.65,0.85,0.87,4.8,85.0,4.8,0.31,(add),Dual Bearings,Plastic,16.66
Blue Bird,BMS-136MG,Analog,1.20,1.65,0.85,0.87,4.8,85.0,4.8,0.31,(add),Dual Bearings,Metal,19.47
Blue Bird,BMS-303,Analog,0.15,0.75,0.29,0.61,4.8,11.0,4.8,0.11,Coreless,(add),(add),15.66
Blue Bird,BMS-303DD,Analog,0.13,0.75,0.29,0.61,4.8,11.0,4.8,0.11,Coreless,(add),(add),17.12
Blue Bird,BMS-303DD,Analog,0.13,0.75,0.29,0.61,6.0,14.0,6.0,0.09,Coreless,(add),(add),17.12
Blue Bird,BMS-303DMG,Digital,0.18,0.75,0.29,0.61,4.8,11.0,4.8,0.11,Coreless,(add),Metal,19.96
Blue Bird,BMS-303DMG,Digital,0.18,0.75,0.29,0.61,6.0,14.0,6.0,0.09,Coreless,(add),Metal,19.96
Blue Bird,BMS-303JST,Analog,0.12,0.75,0.29,0.61,4.8,11.0,4.8,0.11,Coreless,(add),Plastic,(add)
Blue Bird,BMS-306,Digital,0.23,0.86,0.40,0.87,4.8,12.0,4.8,0.11,(add),Single Bearing,(add),12.65
Blue Bird,BMS-306BB,Analog,0.23,0.86,0.40,0.87,4.8,15.0,4.8,0.10,Brushed,Single Bearing,Plastic,13.65
Blue Bird,BMS-306MAX,Analog,0.25,0.86,0.40,0.87,4.8,22.0,4.8,0.13,(add),Single Bearing,(add),16.86
Blue Bird,BMS-306MAX,Analog,0.25,0.86,0.40,0.87,6.0,25.0,6.0,0.11,(add),Single Bearing,(add),16.86
Blue Bird,BMS-308BB,Analog,0.22,0.94,0.40,0.90,4.8,17.0,4.8,0.10,(add),Single Bearing,(add),14.45
Blue Bird,BMS-371,Analog,0.33,0.95,0.43,0.95,4.8,21.0,4.8,0.12,(add),(add),(add),11.84
Blue Bird,BMS-373,Analog,0.32,0.97,0.45,0.91,4.8,22.0,4.8,0.12,(add),Bushing,Plastic,13.05
Blue Bird,BMS-373BB,Analog,0.34,0.97,0.45,0.91,4.8,22.2,4.8,0.11,(add),Single Bearing,Plastic,13.85
Blue Bird,BMS-373MG,Analog,0.40,0.97,0.45,0.91,4.8,22.0,4.8,0.13,(add),Single Bearing,Metal,18.87
Blue Bird,BMS-373MG,Analog,0.40,0.97,0.45,0.91,6.0,28.0,6.0,0.11,(add),Single Bearing,Metal,18.87
Blue Bird,BMS-375DD,Digital,0.34,0.97,0.45,0.91,4.8,22.0,4.8,0.11,(add),Single Bearing,Metal,21.99
Blue Bird,BMS-375DMG,Digital,0.40,0.97,0.45,0.91,4.8,22.0,4.8,0.13,Brushed,Single Bearing,Metal,19.37
Blue Bird,BMS-375DMG,Digital,0.40,0.97,0.45,0.91,6.0,28.0,6.0,0.11,Brushed,Single Bearing,Metal,19.37
Blue Bird,BMS-376DDG,Digital,0.35,0.97,0.45,0.91,4.8,21.0,4.8,0.11,(add),(add),(add),29.45
Blue Bird,BMS-376DDG,Digital,0.35,0.97,0.45,0.91,6.0,26.0,6.0,0.09,(add),(add),(add),29.45
Blue Bird,BMS-380,Digital,0.49,1.20,0.50,1.00,4.8,34.7,4.8,0.13,(add),Dual Bearings,Metal,13.65
Blue Bird,BMS-380,Digital,0.49,1.20,0.50,1.00,6.0,41.0,6.0,0.11,(add),Dual Bearings,Metal,13.65
Blue Bird,BMS-380MAX,Analog,0.64,1.20,0.50,1.00,4.8,57.0,4.8,0.16,(add),Single Bearing,Metal,22.89
Blue Bird,BMS-380MAX,Analog,0.64,1.20,0.50,1.00,6.0,62.0,6.0,0.14,(add),Single Bearing,Metal,22.89
Blue Bird,BMS-380MG,Analog,0.58,1.20,0.50,1.00,4.8,50.0,4.8,0.15,(add),(add),Metal,19.47
Blue Bird,BMS-380MG,Analog,0.58,1.20,0.50,1.00,6.0,57.0,6.0,0.14,(add),(add),Metal,19.47
Blue Bird,BMS-385DMAX,Digital,0.59,1.00,0.50,1.00,4.8,57.0,4.8,0.15,(add),Single Bearing,Metal,34.27
Blue Bird,BMS-385DMAX,Digital,0.59,1.00,0.50,1.00,6.0,62.0,6.0,0.13,(add),Single Bearing,Metal,34.27
Blue Bird,BMS-410,Digital,1.48,1.60,0.80,1.50,4.8,45.8,4.8,0.25,(add),(add),(add),9.03
Blue Bird,BMS-410,Digital,1.48,1.60,0.80,1.50,6.0,60.0,6.0,0.22,(add),(add),(add),9.03
Blue Bird,BMS-555DMG,Digital,0.81,1.18,0.39,1.33,4.8,57.0,4.8,0.15,(add),(add),Metal,29.99
Blue Bird,BMS-555DMG,Digital,0.81,1.18,0.39,1.33,6.0,62.0,6.0,0.13,(add),(add),Metal,29.99
Blue Bird,BMS-555MG,Analog,0.81,1.18,0.39,1.33,4.8,57.0,4.8,0.15,(add),Single Bearing,Metal,(add)
Blue Bird,BMS-560DMG+HS,Digital,3.88,1.72,0.79,1.69,4.8,289.0,4.8,0.16,(add),(add),Metal,(add)
Blue Bird,BMS-560DMG+HS,Digital,3.88,1.72,0.79,1.69,6.0,380.0,6.0,0.13,(add),(add),Metal,(add)
Blue Bird,BMS-610MG,(add),1.58,1.60,0.78,1.52,6.0,132.0,6.0,0.12,3-pole,Dual Bearings,Metal,(add)
Blue Bird,BMS-611MG,(add),1.58,1.60,0.78,1.52,6.0,116.0,6.0,0.09,3-pole,Dual Bearings,Metal,(add)
Blue Bird,BMS-616MG+HS,Analog,1.59,1.60,0.80,1.50,6.0,128.0,6.0,0.12,3-pole,Dual Bearings,Metal,35.53
Blue Bird,BMS-617MG+HS,Analog,1.59,1.60,0.80,1.50,6.0,110.0,6.0,0.09,(add),(add),Metal,35.53
Blue Bird,BMS-620,Analog,1.59,1.60,0.79,1.65,4.8,126.4,4.8,0.15,(add),Dual Bearings,Plastic,15.46
Blue Bird,BMS-620,Analog,1.59,1.60,0.79,1.65,6.0,144.0,6.0,0.13,(add),Dual Bearings,Plastic,15.46
Blue Bird,BMS-620MG,Analog,1.80,1.60,0.79,1.65,4.8,126.0,4.8,0.15,(add),Dual Bearings,Metal,19.95
Blue Bird,BMS-620MG,Analog,1.80,1.60,0.79,1.65,6.0,144.0,6.0,0.13,(add),Dual Bearings,Metal,19.95
Blue Bird,BMS-621,Analog,1.45,1.60,0.80,1.50,4.8,89.0,4.8,0.13,(add),(add),(add),15.46
Blue Bird,BMS-621,Analog,1.45,1.60,0.80,1.50,6.0,100.0,6.0,0.10,(add),(add),(add),15.46
Blue Bird,BMS-621MG,Analog,1.66,1.60,0.80,1.50,4.8,89.0,4.8,0.13,3-pole,(add),(add),20.28
Blue Bird,BMS-621MG,Analog,1.66,1.60,0.80,1.50,6.0,100.0,6.0,0.10,3-pole,(add),(add),20.28
Blue Bird,BMS-630MG,Analog,1.73,1.60,0.79,1.70,4.8,181.0,4.8,0.17,(add),(add),(add),25.29
Blue Bird,BMS-630MG,Analog,1.73,1.60,0.79,1.70,6.0,195.0,6.0,0.15,(add),(add),(add),25.29
Blue Bird,BMS-631,Analog,1.80,1.60,0.80,1.50,4.8,69.0,4.8,0.10,(add),Dual Bearings,Metal,11.76
Blue Bird,BMS-631,Analog,1.80,1.60,0.80,1.50,6.0,86.0,6.0,0.08,(add),Dual Bearings,Metal,11.76
Blue Bird,BMS-631MG,Analog,1.62,1.60,0.80,1.50,4.8,69.0,4.8,0.10,(add),Dual Bearings,Metal,25.29
Blue Bird,BMS-631MG,Analog,1.62,1.60,0.80,1.50,6.0,86.0,6.0,0.08,(add),Dual Bearings,Metal,25.29
Blue Bird,BMS-660MG+HS,Analog,1.91,1.60,0.80,1.70,4.8,176.0,4.8,0.17,(add),Dual Bearings,Metal,35.53
Blue Bird,BMS-660MG+HS,Analog,1.91,1.60,0.80,1.70,6.0,195.0,6.0,0.15,(add),Dual Bearings,Metal,35.53
Blue Bird,BMS-661MG+HS,Analog,1.73,1.60,0.80,1.50,4.8,69.0,4.8,0.10,(add),Dual Bearings,Metal,35.53
Blue Bird,BMS-661MG+HS,Analog,1.73,1.60,0.80,1.50,6.0,89.0,6.0,0.08,(add),Dual Bearings,Metal,35.53
Blue Bird,BMS-705,Analog,0.99,1.65,0.85,0.87,4.8,83.0,4.8,0.18,(add),Dual Bearings,(add),17.47
Blue Bird,BMS-705,Analog,0.99,1.65,0.85,0.87,6.0,112.0,6.0,0.16,(add),Dual Bearings,(add),17.47
Blue Bird,BMS-705MG,Analog,1.27,1.65,0.85,0.87,4.8,83.0,4.8,0.18,(add),(add),Metal,22.28
Blue Bird,BMS-705MG,Analog,1.27,1.65,0.85,0.87,6.0,112.0,6.0,0.16,(add),(add),Metal,22.28
Blue Bird,BMS-706,Analog,0.92,1.65,0.85,0.87,4.8,65.0,4.8,0.13,(add),Dual Bearings,(add),17.47
Blue Bird,BMS-706,Analog,0.92,1.65,0.85,0.87,6.0,73.0,6.0,0.11,(add),Dual Bearings,(add),17.47
Blue Bird,BMS-706MG,Analog,1.13,1.65,0.85,0.87,4.8,65.0,4.8,0.13,(add),(add),Metal,22.28
Blue Bird,BMS-706MG,Analog,1.13,1.65,0.85,0.87,6.0,73.0,6.0,0.11,(add),(add),Metal,22.28
Blue Bird,BMS-760DD,Digital,0.99,1.65,0.85,0.87,4.8,79.2,4.8,0.18,(add),Dual Bearings,(add),27.25
Blue Bird,BMS-760DMG,Digital,1.20,1.65,0.85,0.87,4.8,79.1,4.8,0.18,(add),Dual Bearings,Metal,33.20
Blue Bird,BMS-761DD,Digital,0.92,1.65,0.85,0.87,4.8,62.0,4.8,0.13,(add),Dual Bearings,(add),21.80
Blue Bird,BMS-761DD,Digital,0.92,1.65,0.85,0.87,6.0,75.0,6.0,0.11,(add),Dual Bearings,(add),21.80
Blue Bird,BMS-761DMG,Digital,1.13,1.65,0.85,0.87,4.8,62.0,4.8,0.13,3-pole,Dual Bearings,Metal,21.60
Blue Bird,BMS-761DMG,Digital,1.13,1.65,0.85,0.87,6.0,75.0,6.0,0.11,3-pole,Dual Bearings,Metal,21.60
Blue Bird,BMS-810DMG+HS,Digital,1.59,1.60,0.79,1.46,4.8,104.0,4.8,0.19,(add),Dual Bearings,Metal,49.95
Blue Bird,BMS-810DMG+HS,Digital,1.59,1.60,0.79,1.46,6.0,116.0,6.0,0.17,(add),Dual Bearings,Metal,49.95
Blue Bird,BMS-811DMG+HS,Digital,1.59,1.60,0.79,1.46,4.8,70.0,4.8,0.15,(add),Dual Bearings,Metal,31.12
Blue Bird,BMS-811DMG+HS,Digital,1.59,1.60,0.79,1.46,6.0,84.0,6.0,0.13,(add),Dual Bearings,Metal,31.12
Blue Bird,BMS-820DMG+HS,Digital,1.59,1.60,0.79,1.46,4.8,130.0,4.8,0.11,3-pole,Dual Bearings,Metal,42.36
Blue Bird,BMS-820DMG+HS,Digital,1.59,1.60,0.79,1.46,6.0,140.0,6.0,0.09,3-pole,Dual Bearings,Metal,42.36
Blue Bird,BMS-821DMG+HS,Digital,1.59,1.60,0.79,1.46,4.8,82.0,4.8,0.11,(add),Dual Bearings,Metal,42.36
Blue Bird,BMS-821DMG+HS,Digital,1.59,1.60,0.79,1.46,6.0,112.0,6.0,0.09,(add),Dual Bearings,Metal,42.36
Blue Bird,BMS-825DMG+HS,Digital,1.59,1.60,0.79,1.46,4.8,70.0,4.8,0.11,Coreless,Dual Bearings,Metal,59.16
Blue Bird,BMS-825DMG+HS,Digital,1.59,1.60,0.79,1.46,6.0,84.0,6.0,0.09,Coreless,Dual Bearings,Metal,59.16
Blue Bird,BMS-830DMG+HS,Digital,1.73,1.60,0.79,1.46,4.8,138.0,4.8,0.12,3-pole,Dual Bearings,Metal,59.16
Blue Bird,BMS-830DMG+HS,Digital,1.73,1.60,0.79,1.46,6.0,150.0,6.0,0.10,3-pole,Dual Bearings,Metal,59.16
Blue Bird,BMS-885DMAX,Digital,0.58,1.02,0.51,1.02,4.8,56.9,4.8,0.15,(add),Dual Bearings,Metal,42.50
Blue Bird,BMS-990DMG,Digital,1.59,1.60,0.83,1.00,4.8,100.0,4.8,0.11,Coreless,Single Bearing,Metal,42.24
Blue Bird,BMS-990DMG,Digital,1.59,1.60,0.83,1.00,6.0,125.0,6.0,0.09,Coreless,Single Bearing,Metal,42.24
Blue Bird,BMS-L530DMG,Digital,4.96,2.35,1.18,2.18,4.8,275.0,4.8,0.15,(add),Single Bearing,Metal,(add)
Blue Bird,BMS-L530DMG,Digital,4.96,2.35,1.18,2.18,6.0,337.5,6.0,0.12,(add),Single Bearing,Metal,(add)
Blue Bird,BMS-L530DMG+HS,Digital,5.33,2.35,1.18,2.18,4.8,275.0,4.8,0.15,(add),Single Bearing,Metal,(add)
Blue Bird,BMS-L530DMG+HS,Digital,5.33,2.35,1.18,2.18,6.0,337.5,6.0,0.12,(add),Single Bearing,Metal,(add)
Blue Bird,BMS-L530MG,Analog,4.96,2.35,1.18,2.18,4.8,275.0,4.8,0.15,(add),Single Bearing,Metal,(add)
Blue Bird,BMS-L530MG,Analog,4.96,2.35,1.18,2.18,6.0,337.5,6.0,0.12,(add),Single Bearing,Metal,(add)
Caster Racing,A-6650,Analog,(add),,,,4.8,83.3,,,(add),(add),(add),(add)
Caster Racing,A-6850,Digital,(add),,,,4.8,250.0,,,(add),(add),(add),(add)
Caster Racing,A-9849,Analog,(add),,,,4.8,125.0,,,(add),(add),Metal,(add)
Caster Racing,C-9850,Digital,2.10,1.60,0.80,1.40,4.8,111.0,4.8,0.15,(add),Bushing,Metal,(add)
